,Ch1,Ch2,Ch3,Ch4,randomforest,,,,nb-rf,,,,C50,,,,nb-c50,,,
3876,0.324622723,0.126392759,0.462902727,0.086081791,0.2043551,0.1892797,0.4924623,0.1139028,0.120267623,-0.062886941,-0.029559573,-0.027821009,0.089552239,0.119402985,0.71641791,0.074626866,0.235070484,0.006989774,-0.253515183,0.011454925
3877,0.1146813,0.31127249,0.252584921,0.32146129,0.2549763,0.4047393,0.2521327,0.08815166,-0.140295,-0.09346681,0.000452221,0.23330963,0.052631579,0.473684211,0.105263158,0.368421053,0.062049721,-0.162411721,0.147321763,-0.046959763
3878,0.390250385,0.295460139,0.087181725,0.22710775,0.4056373,0.2977941,0.182598,0.1139706,-0.015386915,-0.002333961,-0.095416275,0.11313715,0.375,0.25,0.125,0.25,0.015250385,0.045460139,-0.037818275,-0.02289225
3879,0.029564503,0.651648008,0.203878605,0.114908884,0.2171717,0.4313131,0.2575758,0.09393939,-0.187607197,0.220334908,-0.053697195,0.020969494,0.133333333,0.64,0.106666667,0.12,-0.10376883,0.011648008,0.097211938,-0.005091116
3880,0.70305404,0.074207614,0.150533606,0.07220474,0.4225074,0.2270484,0.2586377,0.09180652,0.28054664,-0.152840786,-0.108104094,-0.01960178,0.181818182,0.090909091,0.545454545,0.181818182,0.521235858,-0.016701477,-0.394920939,-0.109613442
3881,0.072822814,0.311482552,0.532305143,0.083389492,0.3701431,0.2566462,0.2781186,0.09509202,-0.297320286,0.054836352,0.254186543,-0.011702528,0.5,0.125,0.125,0.25,-0.427177186,0.186482552,0.407305143,-0.166610508
3882,0.532932825,0.214939971,0.093902483,0.158224721,0.3700108,0.3063646,0.223301,0.1003236,0.162922025,-0.091424629,-0.129398517,0.057901121,0.166666667,0.5,0.166666667,0.166666667,0.366266158,-0.285060029,-0.072764184,-0.008441946
3883,0.243237367,0.218264683,0.365506176,0.172991774,0.3099808,0.3493282,0.2514395,0.08925144,-0.066743433,-0.131063517,0.114066676,0.083740334,0.166666667,0.5,0.166666667,0.166666667,0.0765707,-0.281735317,0.198839509,0.006325107
3884,0.080018955,0.085688059,0.339394463,0.494898522,0.2386895,0.2714509,0.3447738,0.1450858,-0.158670545,-0.185762841,-0.005379337,0.349812722,0.166666667,0.166666667,0.166666667,0.5,-0.086647712,-0.080978608,0.172727796,-0.005101478
3885,0.327909111,0.281060283,0.080598735,0.310431871,0.3113027,0.3984674,0.2011494,0.08908046,0.016606411,-0.117407117,-0.120550665,0.221351411,0.111111111,0.444444444,0.222222222,0.222222222,0.216798,-0.163384161,-0.141623487,0.088209649
3886,0.17659904,0.082309452,0.573864618,0.167226891,0.365408,0.2436054,0.2777101,0.1132765,-0.18880896,-0.161295948,0.296154518,0.053950391,0.2,0.066666667,0.4,0.333333333,-0.02340096,0.015642785,0.173864618,-0.166106442
3887,0.079699777,0.159430878,0.518833709,0.242035636,0.2192308,0.2782051,0.3833333,0.1192308,-0.139531023,-0.118774222,0.135500409,0.122804836,0.2,0.6,0.1,0.1,-0.120300223,-0.440569122,0.418833709,0.142035636
3888,0.125689972,0.468758312,0.250875898,0.154675818,0.2258772,0.4583333,0.2138158,0.1019737,-0.100187228,0.010425012,0.037060098,0.052702118,0.107142857,0.535714286,0.178571429,0.178571429,0.018547115,-0.066955974,0.072304469,-0.023895611
3889,0.287233743,0.093914407,0.238234378,0.380617473,0.2742857,0.28,0.3394286,0.1062857,0.012948043,-0.186085593,-0.101194222,0.274331773,0.2,0.6,0.1,0.1,0.087233743,-0.506085593,0.138234378,0.280617473
3890,0.08207017,0.296127712,0.184314052,0.437488067,0.2675045,0.2782765,0.2872531,0.1669659,-0.18543433,0.017851212,-0.102939048,0.270522167,0.166666667,0.083333333,0.25,0.5,-0.084596497,0.212794379,-0.065685948,-0.062511933
3891,0.256436843,0.211577187,0.266223411,0.265762558,0.3788344,0.2730061,0.2055215,0.142638,-0.122397557,-0.061428913,0.060701911,0.123124558,0.444444444,0.222222222,0.222222222,0.111111111,-0.188007601,-0.010645035,0.044001189,0.154651447
3892,0.102002174,0.10521961,0.35768554,0.435092675,0.1601208,0.276435,0.4229607,0.1404834,-0.058118626,-0.17121539,-0.06527516,0.294609275,0.1,0.3,0.5,0.1,0.002002174,-0.19478039,-0.14231446,0.335092675
3893,0.162008001,0.39518044,0.206072568,0.236738991,0.2557883,0.4399118,0.2017641,0.1025358,-0.093780299,-0.04473136,0.004308468,0.134203191,0.166666667,0.166666667,0.166666667,0.5,-0.004658666,0.228513773,0.039405901,-0.263261009
3894,0.46772947,0.095594233,0.289837997,0.1468383,0.373913,0.2130435,0.3119565,0.101087,0.09381647,-0.117449267,-0.022118503,0.0457513,0.428571429,0.142857143,0.142857143,0.285714286,0.039158041,-0.04726291,0.146980854,-0.138875986
3895,0.062075554,0.39212688,0.151611746,0.39418582,0.2159383,0.4305913,0.2339332,0.1195373,-0.153862746,-0.03846442,-0.082321454,0.27464852,0.166666667,0.166666667,0.5,0.166666667,-0.104591113,0.225460213,-0.348388254,0.227519153
3896,0.715355193,0.053974328,0.090358971,0.140311509,0.5234973,0.1530055,0.1912568,0.1322404,0.191857893,-0.099031172,-0.100897829,0.008071109,0.625,0.125,0.125,0.125,0.090355193,-0.071025672,-0.034641029,0.015311509
3897,0.299021987,0.294112613,0.168996182,0.237869219,0.3949224,0.2200282,0.2143865,0.1706629,-0.095900413,0.074084413,-0.045390318,0.067206319,0.142857143,0.142857143,0.285714286,0.428571429,0.156164844,0.15125547,-0.116718104,-0.19070221
3898,0.472340183,0.324618805,0.140060243,0.062980769,0.4595104,0.2231638,0.2033898,0.113936,0.012829783,0.101455005,-0.063329557,-0.050955231,0.285714286,0.142857143,0.428571429,0.142857143,0.186625897,0.181761662,-0.288511186,-0.079876374
3899,0.111951872,0.161874105,0.43375275,0.292421273,0.1522911,0.1940701,0.490566,0.1630728,-0.040339228,-0.032195995,-0.05681325,0.129348473,0.666666667,0.111111111,0.111111111,0.111111111,-0.554714795,0.050762994,0.322641639,0.181310162
3900,0.835411869,0.055726704,0.062107216,0.046754211,0.5132743,0.1474926,0.2202557,0.1189774,0.322137569,-0.091765896,-0.158148484,-0.072223189,0.545454545,0.090909091,0.181818182,0.181818182,0.289957324,-0.035182387,-0.119710966,-0.135063971
3901,0.11810871,0.217783927,0.571346801,0.092760563,0.2245409,0.1919866,0.4824708,0.1010017,-0.10643219,0.025797327,0.088876001,-0.008241137,0.142857143,0.142857143,0.571428571,0.142857143,-0.024748433,0.074926784,-8.17702E-05,-0.05009658
3902,0.156890106,0.105792581,0.430438586,0.306878727,0.2093333,0.2013333,0.428,0.1613333,-0.052443194,-0.095540719,0.002438586,0.145545427,0.147058824,0.088235294,0.264705882,0.5,0.009831282,0.017557287,0.165732704,-0.193121273
3903,0.184147077,0.148246915,0.361114578,0.30649143,0.1944444,0.1430556,0.4944444,0.1680556,-0.010297323,0.005191315,-0.133329822,0.13843583,0.166666667,0.166666667,0.5,0.166666667,0.01748041,-0.018419752,-0.138885422,0.139824763
3904,0.050614594,0.070855173,0.816465033,0.0620652,0.1824895,0.1687764,0.521097,0.1276371,-0.131874906,-0.097921227,0.295368033,-0.0655719,0.0625,0.125,0.6875,0.125,-0.011885406,-0.054144827,0.128965033,-0.0629348
3905,0.487537834,0.175430703,0.189605434,0.147426029,0.3484013,0.2017641,0.3164278,0.1334068,0.139136534,-0.026333397,-0.126822366,0.014019229,0.25,0.125,0.125,0.5,0.237537834,0.050430703,0.064605434,-0.352573971
3906,0.275172715,0.263963511,0.11307022,0.347793555,0.2683544,0.3341772,0.2443038,0.1531646,0.006818315,-0.070213689,-0.13123358,0.194628955,0.111111111,0.222222222,0.111111111,0.555555556,0.164061604,0.041741289,0.001959109,-0.207762001
3907,0.20208644,0.268615317,0.179283539,0.350014704,0.3002717,0.2581522,0.2771739,0.1644022,-0.09818526,0.010463117,-0.097890361,0.185612504,0.133333333,0.2,0.166666667,0.5,0.068753107,0.068615317,0.012616872,-0.149985296
3908,0.18972076,0.233542913,0.134871865,0.441864463,0.2763385,0.2210708,0.2936097,0.208981,-0.08661774,0.012472113,-0.158737835,0.232883463,0.125,0.125,0.125,0.625,0.06472076,0.108542913,0.009871865,-0.183135537
3909,0.26431683,0.455795234,0.089418459,0.190469477,0.2939227,0.398895,0.1734807,0.1337017,-0.02960587,0.056900234,-0.084062241,0.056767777,0.222222222,0.111111111,0.111111111,0.555555556,0.042094608,0.344684123,-0.021692652,-0.365086079
3910,0.577656964,0.193564078,0.097725297,0.131053662,0.3031674,0.2635747,0.2963801,0.1368778,0.274489564,-0.070010622,-0.198654803,-0.005824138,0.142857143,0.571428571,0.142857143,0.142857143,0.434799821,-0.377864493,-0.045131846,-0.011803481
3911,0.133401806,0.475628563,0.217099497,0.173870135,0.1812577,0.3366215,0.3329223,0.1491985,-0.047855894,0.139007063,-0.115822803,0.024671635,0.333333333,0.166666667,0.166666667,0.333333333,-0.199931527,0.308961896,0.05043283,-0.159463198
3912,0.121916042,0.204853626,0.645749696,0.027480636,0.2084906,0.3103774,0.3669811,0.1141509,-0.086574558,-0.105523774,0.278768596,-0.086670264,0.111111111,0.111111111,0.555555556,0.222222222,0.010804931,0.093742515,0.09019414,-0.194741586
3913,0.140938521,0.660621666,0.047739159,0.150700654,0.3015873,0.4070295,0.154195,0.1371882,-0.160648779,0.253592166,-0.106455841,0.013512454,0.142857143,0.428571429,0.285714286,0.142857143,-0.001918622,0.232050237,-0.237975127,0.007843511
3914,0.183724987,0.199942591,0.358014558,0.258317865,0.2364706,0.2764706,0.3447059,0.1423529,-0.052745613,-0.076528009,0.013308658,0.115964965,0.166666667,0.5,0.166666667,0.166666667,0.01705832,-0.300057409,0.191347891,0.091651198
3915,0.592417769,0.038029775,0.172678618,0.196873838,0.4102334,0.09245961,0.2028725,0.2944345,0.182184369,-0.054429835,-0.030193882,-0.097560662,0.566666667,0.066666667,0.166666667,0.2,0.025751102,-0.028636892,0.006011951,-0.003126162
3916,0.265707867,0.079698628,0.138260796,0.516332709,0.1644909,0.151436,0.2558747,0.4281984,0.101216967,-0.071737372,-0.117613904,0.088134309,0.133333333,0.2,0.166666667,0.5,0.132374534,-0.120301372,-0.028405871,0.016332709
3917,0.043845013,0.088089873,0.086151891,0.781913223,0.126498,0.171771,0.26498,0.436751,-0.082652987,-0.083681127,-0.178828109,0.345162223,0.083333333,0.166666667,0.166666667,0.583333333,-0.03948832,-0.078576794,-0.080514776,0.19857989
3918,0.111429342,0.395557395,0.391265478,0.101747786,0.1409305,0.329737,0.3081591,0.2211733,-0.029501158,0.065820395,0.083106378,-0.119425514,0.111111111,0.555555556,0.222222222,0.111111111,0.000318231,-0.159998161,0.169043256,-0.009363325
3919,0.042958425,0.474321343,0.360677921,0.122042311,0.09198113,0.3907233,0.259434,0.2578616,-0.049022705,0.083598043,0.101243921,-0.135819289,0.152173913,0.47826087,0.239130435,0.130434783,-0.109215488,-0.003939527,0.121547486,-0.008392472
3920,0.232568107,0.110046228,0.326045675,0.33133999,0.2259714,0.1257669,0.3128834,0.3353783,0.006596707,-0.015720672,0.013162275,-0.00403831,0.147058824,0.088235294,0.264705882,0.5,0.085509283,0.021810934,0.061339793,-0.16866001
3921,0.177855975,0.331125411,0.061534516,0.429484098,0.2046296,0.3537037,0.137963,0.3037037,-0.026773625,-0.022578289,-0.076428484,0.125780398,0.181818182,0.454545455,0.090909091,0.272727273,-0.003962207,-0.123420044,-0.029374575,0.156756825
3922,0.104475595,0.404705639,0.116690776,0.37412799,0.1544359,0.3362541,0.1500548,0.3592552,-0.049960305,0.068451539,-0.033364024,0.01487279,0.1,0.6,0.1,0.2,0.004475595,-0.195294361,0.016690776,0.17412799
3923,0.045213709,0.230716152,0.318387136,0.405683004,0.1029144,0.2468124,0.3515483,0.298725,-0.057700691,-0.016096248,-0.033161164,0.106958004,0.071428571,0.357142857,0.428571429,0.142857143,-0.026214862,-0.126426705,-0.110184293,0.262825861
3924,0.116066,0.427876582,0.369976702,0.086080716,0.1259045,0.4659913,0.170767,0.2373372,-0.0098385,-0.038114718,0.199209702,-0.151256484,0.0625,0.8125,0.0625,0.0625,0.053566,-0.384623418,0.307476702,0.023580716
3925,0.646438149,0.138485021,0.024058625,0.191018205,0.3929515,0.214978,0.1030837,0.2889868,0.253486649,-0.076492979,-0.079025075,-0.097968595,0.698113208,0.132075472,0.075471698,0.094339623,-0.051675059,0.006409549,-0.051413073,0.096678582
3926,0.262980119,0.16989597,0.298817406,0.268306505,0.2171254,0.1997961,0.2487258,0.3343527,0.045854719,-0.02990013,0.050091606,-0.066046195,0.2,0.2,0.1,0.5,0.062980119,-0.03010403,0.198817406,-0.231693495
3927,0.485330597,0.120282054,0.108380367,0.286006983,0.4063927,0.1926941,0.1013699,0.2995434,0.078937897,-0.072412046,0.007010467,-0.013536417,0.5,0.25,0.125,0.125,-0.014669403,-0.129717946,-0.016619633,0.161006983
3928,0.103613716,0.376972719,0.194439747,0.324973818,0.1654733,0.4327765,0.1408115,0.2609387,-0.061859584,-0.055803781,0.053628247,0.064035118,0.09375,0.6875,0.046875,0.171875,0.009863716,-0.310527281,0.147564747,0.153098818
3929,0.49475447,0.041513245,0.33162738,0.132104906,0.4825532,0.06297872,0.1753191,0.2791489,0.01220127,-0.021465475,0.15630828,-0.147043994,0.625,0.125,0.125,0.125,-0.13024553,-0.083486755,0.20662738,0.007104906
3930,0.132896332,0.170013948,0.582918476,0.114171244,0.2320896,0.09253731,0.430597,0.2447761,-0.099193268,0.077476638,0.152321476,-0.130604856,0.108108108,0.054054054,0.810810811,0.027027027,0.024788224,0.115959894,-0.227892335,0.087144217
3931,0.355424388,0.336669509,0.081951756,0.225954347,0.2208835,0.3504016,0.09939759,0.3293173,0.134540888,-0.013732091,-0.017445834,-0.103362953,0.142857143,0.285714286,0.142857143,0.428571429,0.212567245,0.050955223,-0.060905387,-0.202617082
3932,0.052189737,0.326320333,0.242848717,0.378641214,0.1421687,0.2180723,0.2445783,0.3951807,-0.089978963,0.108248033,-0.001729583,-0.016539486,0.066666667,0.2,0.133333333,0.6,-0.01447693,0.126320333,0.109515384,-0.221358786
3933,0.053630378,0.066548589,0.381929903,0.49789113,0.1424968,0.1223203,0.3215637,0.4136192,-0.088866422,-0.055771711,0.060366203,0.08427193,0.047619048,0.047619048,0.380952381,0.523809524,0.00601133,0.018929541,0.000977522,-0.025918394
3934,0.675654534,0.065174181,0.046519015,0.212652271,0.3635458,0.1175299,0.1095618,0.4093625,0.312108734,-0.052355719,-0.063042785,-0.196710229,0.6,0.025,0.15,0.225,0.075654534,0.040174181,-0.103480985,-0.012347729
3935,0.092838255,0.293005789,0.125228324,0.488927633,0.1646804,0.227519,0.1625135,0.4452871,-0.071842145,0.065486789,-0.037285176,0.043640533,0.2,0.4,0.2,0.2,-0.107161745,-0.106994211,-0.074771676,0.288927633
3936,0.104695168,0.150428193,0.542080769,0.20279587,0.07783883,0.1327839,0.4130037,0.3763736,0.026856338,0.017644293,0.129077069,-0.17357773,0.026315789,0.184210526,0.552631579,0.236842105,0.078379379,-0.033782333,-0.01055081,-0.034046235
3937,0.595628278,0.168799519,0.108470511,0.127101692,0.3426266,0.1386647,0.217168,0.3015407,0.253001678,0.030134819,-0.108697489,-0.174439008,0.698113208,0.132075472,0.075471698,0.094339623,-0.10248493,0.036724047,0.032998813,0.032762069
3938,0.079687803,0.399453064,0.39448512,0.126374013,0.09165425,0.2585693,0.3435171,0.3062593,-0.011966447,0.140883764,0.05096802,-0.179885287,0.107142857,0.535714286,0.178571429,0.178571429,-0.027455054,-0.136261222,0.215913691,-0.052197416
3939,0.070686513,0.36346194,0.113620428,0.452231119,0.1572668,0.2516269,0.1453362,0.4457701,-0.086580287,0.11183504,-0.031715772,0.006461019,0.090909091,0.090909091,0.545454545,0.272727273,-0.020222578,0.272552849,-0.431834117,0.179503846
3940,0.288256774,0.081507199,0.19612431,0.434111716,0.1854637,0.1491228,0.1503759,0.5150376,0.102793074,-0.067615601,0.04574841,-0.080925884,0.230769231,0.153846154,0.307692308,0.307692308,0.057487543,-0.072338955,-0.111567998,0.126419408
3941,0.226309187,0.11252456,0.25525029,0.405915964,0.1682353,0.1588235,0.1894118,0.4835294,0.058073887,-0.04629894,0.06583849,-0.077613436,0.2,0.4,0.2,0.2,0.026309187,-0.28747544,0.05525029,0.205915964
3942,0.169715792,0.111815931,0.174395148,0.544073128,0.1879867,0.1490545,0.2057842,0.4571746,-0.018270908,-0.037238569,-0.031389052,0.086898528,0.2,0.4,0.2,0.2,-0.030284208,-0.288184069,-0.025604852,0.344073128
3943,0.276547852,0.144234349,0.346815169,0.23240263,0.1704073,0.1388196,0.3491272,0.3416459,0.106140552,0.005414749,-0.002312031,-0.10924327,0.125,0.125,0.625,0.125,0.151547852,0.019234349,-0.278184831,0.10740263
3944,0.230308056,0.155204322,0.187268802,0.42721882,0.1771872,0.1849391,0.1827243,0.4551495,0.053120856,-0.029734778,0.004544502,-0.02793068,0.125,0.25,0.125,0.5,0.105308056,-0.094795678,0.062268802,-0.07278118
3945,0.293421789,0.25311826,0.119088038,0.334371913,0.1584284,0.1901141,0.130545,0.5209125,0.134993389,0.06300416,-0.011456962,-0.186540587,0.142857143,0.142857143,0.285714286,0.428571429,0.150564646,0.110261117,-0.166626248,-0.094199516
3946,0.111865006,0.322728342,0.056275089,0.509131563,0.1802757,0.2173913,0.1664899,0.4358431,-0.068410694,0.105337042,-0.110214811,0.073288463,0.090909091,0.545454545,0.181818182,0.181818182,0.020955915,-0.222726203,-0.125543093,0.327313381
3947,0.366601578,0.124498353,0.206912699,0.30198737,0.1446602,0.1300971,0.3262136,0.3990291,0.221941378,-0.005598747,-0.119300901,-0.09704173,0.122807018,0.122807018,0.649122807,0.105263158,0.24379456,0.001691335,-0.442210108,0.196724212
3948,0.226688643,0.218189039,0.429212489,0.125909829,0.2322775,0.138009,0.3197587,0.3099548,-0.005588857,0.080180039,0.109453789,-0.184044971,0.272727273,0.272727273,0.272727273,0.181818182,-0.04603863,-0.054538234,0.156485216,-0.055908353
3949,0.087796449,0.695351817,0.04901624,0.167835494,0.1813438,0.3463796,0.2041748,0.2681018,-0.093547351,0.348972217,-0.15515856,-0.100266306,0.5,0.25,0.125,0.125,-0.412203551,0.445351817,-0.07598376,0.042835494
3950,0.310038553,0.084277193,0.491642869,0.114041385,0.2813583,0.1330561,0.3007623,0.2848233,0.028680253,-0.048778907,0.190880569,-0.170781915,0.272727273,0.272727273,0.272727273,0.181818182,0.03731128,-0.18845008,0.218915596,-0.067776797
3951,0.130086173,0.348879445,0.107583745,0.413450637,0.1342883,0.3142346,0.1835273,0.3679499,-0.004202127,0.034644845,-0.075943555,0.045500737,0.1,0.7,0.1,0.1,0.030086173,-0.351120555,0.007583745,0.313450637
3952,0.269926135,0.502871436,0.070776239,0.15642619,0.1509259,0.3462963,0.1222222,0.3805556,0.119000235,0.156575136,-0.051445961,-0.22412941,0.125,0.125,0.125,0.625,0.144926135,0.377871436,-0.054223761,-0.46857381
3953,0.263524246,0.072098604,0.048306689,0.616070461,0.1869398,0.1446863,0.2176697,0.4507042,0.076584446,-0.072587696,-0.169363011,0.165366261,0.166666667,0.166666667,0.333333333,0.333333333,0.096857579,-0.094568063,-0.285026644,0.282737128
3954,0.229209696,0.211384966,0.236603397,0.322801941,0.2744539,0.2326686,0.1585945,0.334283,-0.045244204,-0.021283634,0.078008897,-0.011481059,0.416666667,0.166666667,0.083333333,0.333333333,-0.187456971,0.044718299,0.153270064,-0.010531392
3955,0.247755434,0.293344736,0.235847415,0.223052415,0.1528926,0.2272727,0.2561983,0.3636364,0.094862834,0.066072036,-0.020350885,-0.140583985,0.166666667,0.166666667,0.5,0.166666667,0.081088767,0.126678069,-0.264152585,0.056385748
3956,0.518258014,0.052554118,0.092612887,0.336574981,0.3816943,0.1051607,0.1703992,0.3427459,0.136563714,-0.052606582,-0.077786313,-0.006170919,0.307692308,0.153846154,0.307692308,0.230769231,0.210565706,-0.101292036,-0.215079421,0.10580575
3957,0.07313938,0.172135004,0.148575189,0.606150427,0.1692308,0.2307692,0.183432,0.416568,-0.09609142,-0.058634196,-0.034856811,0.189582427,0.133333333,0.2,0.166666667,0.5,-0.060193953,-0.027864996,-0.018091478,0.106150427
3958,0.732368496,0.092531015,0.069780918,0.105319571,0.3445306,0.1972438,0.1550388,0.3031869,0.387837896,-0.104712785,-0.085257882,-0.197867329,0.608108108,0.094594595,0.162162162,0.135135135,0.124260388,-0.00206358,-0.092381244,-0.029815564
3959,0.641069404,0.191321016,0.114121116,0.053488465,0.3274814,0.1836597,0.2511816,0.2376772,0.313588004,0.007661316,-0.137060484,-0.184188735,0.636363636,0.090909091,0.090909091,0.181818182,0.004705768,0.100411925,0.023212025,-0.128329717
